210,0ilvla,_KevinTy,1.7944358444926363
210,0ilvla,propel30,1.8574175621006712
210,0ilvla,pfaffbf,1.9235384061671346
210,0ilvla,_Eidetic_,1.9874606914351791
210,0ilvla,DrDanPersky,2.022374841615669
210,0ilvla,Niasooh,2.083266665599966
210,0ilvla,sposullivan5,2.142428528562855
210,0ilvla,hot_headed_cook,2.147091055358389
210,0ilvla,cakecop,2.1748563170931545
210,0ilvla,studboy,2.179449471770337
210,10butterflys,JZForDream12,1.1313708498984762
210,10butterflys,itsjanelled,1.1313708498984762
210,10butterflys,shuttupgia,1.1313708498984762
210,10butterflys,IndoorLatte,1.2369316876852983
210,10butterflys,amace020,1.2369316876852983
210,10butterflys,WinthropChem,1.2369316876852983
210,10butterflys,opieatlaw,1.385640646055102
210,10butterflys,starlxngs,1.385640646055102
210,10butterflys,tealteas,1.385640646055102
210,10butterflys,ryanf07,1.4730919862656238
210,1833Crowe,LaurenMacKinlay,0.0
210,1833Crowe,shrubsallinjax,0.5
210,1833Crowe,bennyhanaaa,0.5
210,1833Crowe,malikchabou,0.8
210,1833Crowe,SunnyD17,0.8
210,1833Crowe,DrewCichyArt,0.8
210,1833Crowe,leahmachtsachen,0.9433981132056605
210,1833Crowe,Night_Fury_42,0.9433981132056605
210,1833Crowe,JainNeej,0.9433981132056605
210,1833Crowe,hiverhuit,0.9433981132056605
210,19_15_18_18_25,witanguy,1.1313708498984762
210,19_15_18_18_25,desimoly,1.6
210,19_15_18_18_25,HachiKitsune1,1.788854381999832
210,19_15_18_18_25,Derekvari,1.8574175621006712
210,19_15_18_18_25,kerriko7,1.862793601019716
210,19_15_18_18_25,Food_Party,1.9646882704388502
210,19_15_18_18_25,Hedquarters,2.004993765576342
210,19_15_18_18_25,omid_majdi,2.004993765576342
210,19_15_18_18_25,aekorne,2.0273134932713295
210,19_15_18_18_25,Hatsuu,2.0273134932713295
210,1BeccaFace,HappyVagabonds,0.5
210,1BeccaFace,NuclearGhoul,0.5
210,1BeccaFace,donkeybites,0.5
210,1BeccaFace,mohato_san,0.9433981132056605
210,1BeccaFace,_shivalik,1.2369316876852983
210,1BeccaFace,kayla__bettis,1.2806248474865698
210,1BeccaFace,beyhr_,1.3341664064126335
210,1BeccaFace,magesandmentors,1.385640646055102
210,1BeccaFace,Bennettron,1.5264337522473748
210,1BeccaFace,Carrieoakie,1.6763054614240211
210,1HpofLife,patori,1.385640646055102
210,1HpofLife,omid_majdi,1.7944358444926363
210,1HpofLife,Bespectacled_Cy,2.1748563170931545
210,1HpofLife,joshpurdy721,2.2113344387495983
210,1HpofLife,Sriram194,2.2671568097509267
210,1HpofLife,breezytriple0,2.302172886644268
210,1HpofLife,demjonesgaming,2.3515952032609695
210,1HpofLife,darkninja1296,2.4372115213907883
210,1HpofLife,jerilynannroy,2.4372115213907883
210,1HpofLife,calahskelton,2.4372115213907883
210,22lexi_,DatSurvivorDude,0.9433981132056605
210,22lexi_,HeZzZiTaTe,0.9433981132056605
210,22lexi_,shuthegreyfox,1.2369316876852983
210,22lexi_,Psycho_Thrills,1.2369316876852983
210,22lexi_,steiner_jessica,1.2369316876852983
210,22lexi_,Iavashipping,1.3341664064126335
210,22lexi_,ringofspies,1.3341664064126335
210,22lexi_,DrJosePants,1.4730919862656238
210,22lexi_,thequeenofhats,1.4730919862656238
210,22lexi_,cayleene,1.4730919862656238
210,2ChuckMoore,mollyebrewer,0.0
210,2ChuckMoore,jonherstein,0.0
210,2ChuckMoore,dorkusmahlorkus,0.0
210,2ChuckMoore,JotaeMe64,0.0
210,2ChuckMoore,_jordanLambert,0.0
210,2ChuckMoore,josephsurla,0.0
210,2ChuckMoore,HartNation,0.0
210,2ChuckMoore,galax_v,0.7071067811865476
210,2ChuckMoore,Anaday,0.8
210,2ChuckMoore,yabsyabuts,0.8
210,2MlNNER,kombuchacomrade,0.8660254037844386
210,2MlNNER,SVaughn21,1.6340134638368193
210,2MlNNER,jcbronson,1.6763054614240211
210,2MlNNER,captainGeech42,1.794435844492636
210,2MlNNER,mugile,1.7944358444926363
210,2MlNNER,Pastor_Daniel,1.886796226411321
210,2MlNNER,JenLuvsMonkeys,1.9000000000000001
210,2MlNNER,ChrisCoxAK,1.9287301521985911
210,2MlNNER,_xiaotuzi_,1.9646882704388502
210,2MlNNER,lunacracks20,1.9646882704388502
210,2_janezzz,LegionOfLondor,0.0
210,2_janezzz,IR_Doctor,1.1313708498984762
210,2_janezzz,JohnHayesNews,1.2369316876852983
210,2_janezzz,KevinAWortman,1.4730919862656238
210,2_janezzz,Velo_Zebra,1.5556349186104046
210,2_janezzz,MarkSoFla,1.6401219466856727
210,2_janezzz,4chocolate,1.6401219466856727
210,2_janezzz,MaryWS2650,1.6401219466856727
210,2_janezzz,suspectclass,1.6822603841260722
210,2_janezzz,ChelleNguyen,1.6822603841260722
210,2foodie,MorganMac,0.0
210,2foodie,bentosekai,0.5
210,2foodie,VitaminTsmith,0.5
210,2foodie,garysreview,0.8
210,2foodie,malikchabou,0.8
210,2foodie,DrewCichyArt,0.8
210,2foodie,leahmachtsachen,0.9433981132056605
210,2foodie,Night_Fury_42,0.9433981132056605
210,2foodie,BokuNoRikku,0.9433981132056605
210,2foodie,auhnt,0.9433981132056605
210,2ndAct6,Dreefee,0.0
210,2ndAct6,DavisMalraux,0.9433981132056605
210,2ndAct6,_XcL_,1.3
