212,007Gomer,thetruetie,1.2806248474865698
212,007Gomer,GAJThomas,1.2806248474865698
212,007Gomer,wlreid,1.4247806848775009
212,007Gomer,romeldris,1.5556349186104046
212,007Gomer,Globetrekker360,1.6763054614240211
212,007Gomer,KANINEKURBSTOMP,1.7549928774784245
212,007Gomer,GarbageWizard,1.862793601019716
212,007Gomer,Pnk_Kitten,1.9646882704388502
212,007Gomer,armchairologist,1.9646882704388502
212,007Gomer,AGoodHusband,2.08806130178211
212,01Ninjo,MajorPeppy,0.0
212,01Ninjo,CayennePupper,0.5
212,01Ninjo,gripmcd,1.3
212,01Ninjo,MelindaSchulze8,1.3
212,01Ninjo,WhitePony5,1.3
212,01Ninjo,ashleykpower,1.3
212,01Ninjo,robiniusmaximus,1.392838827718412
212,01Ninjo,LaFosTheory,1.4798648586948744
212,01Ninjo,alfonsohoops,1.5264337522473748
212,01Ninjo,StellaRose615,1.6822603841260722
212,0bm,AJCesarrr,0.0
212,0bm,fis2x,0.0
212,0bm,gabelinder,0.0
212,0bm,inspiredzone,0.0
212,0bm,stitchman,0.0
212,0bm,jtuxjtux,0.0
212,0bm,McGillBrett,0.0
212,0bm,elklakevictoria,0.0
212,0bm,lizzito_,0.0
212,0bm,Freezezzy,0.0
212,0percentapr,bkilian,0.0
212,0percentapr,KatrinaEmmel,0.5
212,0percentapr,tturner33,0.5
212,0percentapr,beta_ray_phil,0.5
212,0percentapr,bennyhanaaa,0.8
212,0percentapr,Tetreau42,0.9433981132056605
212,0percentapr,turdsandwhey,0.9433981132056605
212,0percentapr,merrijane,0.9433981132056605
212,0percentapr,TheLadyJane,1.0677078252031311
212,0percentapr,AndrewMonrreal,1.1313708498984762
212,10butterflys,unimposingbulk,1.8193405398660254
212,10butterflys,taylorball2007,1.9235384061671346
212,10butterflys,1EA1A1O,2.083266665599966
212,10butterflys,Nchandler907,2.121320343559643
212,10butterflys,endeye_,2.1587033144922905
212,10butterflys,bretnason,2.2
212,10butterflys,NancyEditor8,2.2671568097509267
212,10butterflys,iowish2,2.2869193252058544
212,10butterflys,leafeff,2.302172886644268
212,10butterflys,supyuppers,2.32163735324878
212,19_15_18_18_25,voidhugs,0.8660254037844386
212,19_15_18_18_25,MorganInStereo,1.5556349186104046
212,19_15_18_18_25,thepolicyfade,1.5556349186104046
212,19_15_18_18_25,SmoovAsEggs,1.562049935181331
212,19_15_18_18_25,LillianHwang,1.6340134638368193
212,19_15_18_18_25,alexeiphoto,1.6763054614240211
212,19_15_18_18_25,Julie_aKennedy,1.6763054614240211
212,19_15_18_18_25,VitaAbscondita,1.7233687939614089
212,19_15_18_18_25,jdr914,1.7549928774784245
212,19_15_18_18_25,kingbritt,1.7549928774784245
212,1EA1A1O,iowish2,1.4730919862656238
212,1EA1A1O,jacob_yeakey,1.5556349186104046
212,1EA1A1O,bretnason,1.7492855684535902
212,1EA1A1O,LVSDMom,1.7549928774784245
212,1EA1A1O,Chxndi,1.9000000000000001
212,1EA1A1O,LuigimeisterSA,1.9595917942265426
212,1EA1A1O,ElectricOhGee,2.0273134932713295
212,1EA1A1O,10butterflys,2.083266665599966
212,1EA1A1O,xpatsxjoshx,2.08806130178211
212,1EA1A1O,taylorball2007,2.1166010488516727
212,1HpofLife,AvGuardianGames,1.3
212,1HpofLife,SenerisYt,1.385640646055102
212,1HpofLife,TuneInToGoonan,1.392838827718412
212,1HpofLife,razzanismail,1.4730919862656238
212,1HpofLife,everxsick,1.4798648586948744
212,1HpofLife,rmariec,1.4798648586948744
212,1HpofLife,Atticus59914029,1.5264337522473748
212,1HpofLife,AMysticMuse,1.5264337522473748
212,1HpofLife,theguynamedtony,1.5264337522473748
212,1HpofLife,dcmahiban,1.606237840420901
212,21Chimp,MaxZentolight,0.5
212,21Chimp,wetasspiggy,0.5
212,21Chimp,breadpr_mb,0.8
212,21Chimp,TheChupuda,0.8
212,21Chimp,GageAmd,0.8
212,21Chimp,gn0mesane,0.8
212,21Chimp,CameronJFuller,0.8
212,21Chimp,kaplan2point0,0.8
212,21Chimp,jacob_ingalls,0.9433981132056605
212,21Chimp,aerobearPX,0.9433981132056605
212,2BarkingWesties,DanteTheDon,1.2369316876852983
212,2BarkingWesties,philcrissman,1.2806248474865698
212,2BarkingWesties,divaddy_,1.3341664064126335
212,2BarkingWesties,carolinedischne,1.4247806848775009
212,2BarkingWesties,ChauTanuki,1.4247806848775009
212,2BarkingWesties,mzagaja,1.4730919862656238
212,2BarkingWesties,Fitzy99,1.4730919862656238
212,2BarkingWesties,dancameron,1.5556349186104046
