211,0wenChester,CumaMason,0.0
211,0wenChester,ClaudLeTigre,0.0
211,0wenChester,LauraANEPdx,0.5
211,0wenChester,Must_Be_Jojo,0.5
211,0wenChester,Nowaskie15,0.5
211,0wenChester,_C8Lin,0.8
211,0wenChester,briannaleigh7,0.8
211,0wenChester,obroskii,0.8
211,0wenChester,sleepingatlast,1.0677078252031311
211,0wenChester,MTownsend_77,1.0677078252031311
211,13Lettrz,minerva9544,0.8660254037844386
211,13Lettrz,GwaCoon,1.4730919862656238
211,13Lettrz,AllisonLomeli,1.6
211,13Lettrz,AMalcolmNEB,1.6763054614240211
211,13Lettrz,Evie_Nyxie,1.7492855684535902
211,13Lettrz,RHood638,1.8193405398660254
211,13Lettrz,AngeloBCollie,1.9874606914351791
211,13Lettrz,theshroffage,2.1213203435596424
211,13Lettrz,caitcoylee,2.1213203435596424
211,13Lettrz,GHermoza,2.142428528562855
211,19_15_18_18_25,luvlaughterlife,0.0
211,19_15_18_18_25,BrandonFromIowa,0.5
211,19_15_18_18_25,ashish_samant,0.8
211,19_15_18_18_25,davy_Babes,1.3
211,19_15_18_18_25,jojoaguilar,1.3
211,19_15_18_18_25,sallyyymander,1.3341664064126335
211,19_15_18_18_25,LeBoisBenois,1.392838827718412
211,19_15_18_18_25,incrdbly_chill,1.4798648586948744
211,19_15_18_18_25,TimBertola,1.4798648586948744
211,19_15_18_18_25,iJunaidAlam,1.4798648586948744
211,1Nvermilion,flydiscovery,0.8
211,1Nvermilion,BrundageRobert,0.8
211,1Nvermilion,NikHack,1.0677078252031311
211,1Nvermilion,mayamay_i,1.1313708498984762
211,1Nvermilion,ajah,1.1313708498984762
211,1Nvermilion,DUMP_TRCK,1.1313708498984762
211,1Nvermilion,naman34,1.2369316876852983
211,1Nvermilion,coolylime,1.2369316876852983
211,1Nvermilion,cadependdiallo,1.2369316876852983
211,1Nvermilion,rainperry,1.2369316876852983
211,1balmung,ChrisOrlandi,0.9433981132056605
211,1balmung,jonmcmorran,1.1789826122551597
211,1balmung,kathygori,1.1789826122551597
211,1balmung,jasonyuezhang,1.2369316876852983
211,1balmung,cameronfmsmith7,1.3341664064126335
211,1balmung,gleydin,1.3341664064126335
211,1balmung,hanknothecowdog,1.3341664064126335
211,1balmung,bibsteralert,1.4247806848775009
211,1balmung,KiraNovember,1.4730919862656238
211,1balmung,tinysinecurve,1.4730919862656238
211,1feralkat,spicywhiteclaw,0.0
211,1feralkat,vrushalivc,0.0
211,1feralkat,noiknows,0.0
211,1feralkat,JonathanNakhla,0.8
211,1feralkat,ColinMcT,0.8660254037844386
211,1feralkat,Jayzon481,0.8660254037844386
211,1feralkat,AdamBStein,0.9433981132056605
211,1feralkat,carlymoultonn,1.1313708498984762
211,1feralkat,nuckolsfamily,1.1313708498984762
211,1feralkat,AllegraLiedtke,1.1313708498984762
211,1mrlee,WynaughtP,1.2369316876852983
211,1mrlee,Bamsilver29,1.3341664064126335
211,1mrlee,derekhouck,1.385640646055102
211,1mrlee,Todd13Plays,1.385640646055102
211,1mrlee,mazoola,1.4730919862656238
211,1mrlee,martin121,1.6
211,1mrlee,JohnSmithWX,1.6
211,1mrlee,hardcandypatrik,1.6
211,1mrlee,nickyochum,1.6
211,1mrlee,AverageJoeMike,1.606237840420901
211,2007warpedtour,Donball,1.0677078252031311
211,2007warpedtour,IndecisiveDutch,1.1313708498984762
211,2007warpedtour,MR_Poochie_,1.385640646055102
211,2007warpedtour,dtduong3,1.4730919862656238
211,2007warpedtour,i_did_ur_momm,1.4730919862656238
211,2007warpedtour,robinanne1216,1.5556349186104046
211,2007warpedtour,calicoqueer,1.6
211,2007warpedtour,hongjewng,1.6340134638368193
211,2007warpedtour,BigBro_Info,1.6673332000533068
211,2007warpedtour,tarzanajoe,1.6763054614240211
211,20c109,agmsbusho,0.0
211,20c109,loonanueva,0.8
211,20c109,DoubleDrCrystal,0.9433981132056605
211,20c109,AE_Hutchinson,0.9433981132056605
211,20c109,eleanorxchidi,1.0
